Pair_Speaker_turn,PairID,PersonID,Speaker,Speaker_original,Turn,Word,Start Time,End Time,Backchannel,Overlap,Contested,Duration,Sentiment,word_count,MergeKey,Cluster,word_count_scaled,Sentiment_scaled,Contested_scaled,StageCluster,Stage
20240522_1325_S3WBLMSQ7YQ0_A_A_113,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,113,yeah,909.35004,909.51,1.0,0.0,0.0,0.1599599999999554,0.0,1,SQ7YQ0,Cluster 1,0.0,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_113,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,113,you're losing a potential job too,909.83,911.19,0.0,0.6666666666666666,1.0,1.3600000000000136,0.0,6,SQ7YQ0,Cluster 1,0.005045408678102926,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_113,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,113,good scientist you're losing your job,909.87994,911.24,0.0,0.6666666666666666,1.0,1.3600599999999758,0.7,6,SQ7YQ0,Cluster 1,0.005045408678102926,0.85,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_114,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,114,we're both losing jobs okay so we it's a lose loose situation and basically yeah i lose my job and our university like reputation just like falls forever like it just falls so solo low,911.43005,924.049,0.0,0.0,0.0,12.618949999999929,0.141025641025641,35,SQ7YQ0,Cluster 1,0.034308779011099896,0.5705128205128205,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_115,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,115,yeah but then i leave the university see they told me that if i leave the university there's a ton of other places i can work like i could also go to private industry or sell like these passions to any other company,927.48,941.08,0.0,0.0,0.0,13.600000000000025,-0.0833333333333333,43,SQ7YQ0,Cluster 1,0.04238143289606458,0.45833333333333337,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_116,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,116,i have job process too i'm like what yeah i do,941.2833,945.2733,0.0,0.0,0.0,3.9899999999998954,0.0,11,SQ7YQ0,Cluster 1,0.010090817356205853,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_117,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,117,are you sure,946.5284,947.08765,0.0,0.0,0.0,0.55925000000002,0.5,3,SQ7YQ0,Cluster 1,0.00201816347124117,0.75,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_118,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,118,i prospects okay,947.2836,948.4813,0.0,0.0,0.0,1.1977000000000544,0.5,3,SQ7YQ0,Cluster 1,0.00201816347124117,0.75,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_119,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,119,what kind of what other university you would want to hire a provost that just got fired from a different university,950.52313,955.41736,0.0,0.0,0.0,4.894229999999993,0.1583333333333333,21,SQ7YQ0,Cluster 1,0.020181634712411706,0.5791666666666666,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_119,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,119,you,955.268,955.42773,0.0,1.0,1.0,0.1597299999999677,0.0,1,SQ7YQ0,Cluster 1,0.0,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_120,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,120,know what if this university is gonna fire me for just not hiring one person because there's just so greedy i don't wanna work for them anyway like let me quit i'm gonna put myself okay you and i both quit okay,955.42773,967.26624,0.0,0.0238095238095238,0.0238095238095238,11.838510000000042,0.5,42,SQ7YQ0,Cluster 1,0.04137235116044399,0.75,0.0238095238095238,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_120,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,120,damn,965.6281,965.9473,1.0,0.0,0.0,0.3192000000000234,0.0,1,SQ7YQ0,Cluster 1,0.0,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_121,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,121,okay so you quit and then with the next provost,969.3134,973.1366,0.0,0.0,0.0,3.8232000000000426,0.25,10,SQ7YQ0,Cluster 1,0.009081735620585268,0.625,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_121,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,121,yeah basically,971.6631,972.4625,0.0,1.0,1.0,0.7993999999999915,0.0,2,SQ7YQ0,Cluster 1,0.0010090817356205853,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_121,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,121,i negotiate,971.8622,972.3401,0.0,0.5,1.0,0.4778999999999769,0.0,2,SQ7YQ0,Cluster 1,0.0010090817356205853,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_122,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,122,we both quit you're not quitting with,973.26196,978.6307,0.0,0.0,0.0,5.3687400000000025,0.0,7,SQ7YQ0,Cluster 1,0.006054490413723511,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_122,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,122,no,978.0748,978.1545,1.0,0.0,0.0,0.0797000000000025,0.0,1,SQ7YQ0,Cluster 1,0.0,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_122,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,122,no i'm not quitting you're,978.4731,979.50854,0.0,0.8,1.0,1.035439999999994,0.0,5,SQ7YQ0,Cluster 1,0.004036326942482341,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_122,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,122,i'm not quitting,978.7904,979.4293,0.0,0.6666666666666666,1.0,0.6389000000000351,0.0,3,SQ7YQ0,Cluster 1,0.00201816347124117,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_123,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,123,quitting and then i negotiate with the next that doesn't make any sense no i say i wanna negotiate with you they fire you they're bringing another provost and then i negotiate with them,979.50854,989.34125,0.0,0.0,0.0,9.832709999999906,0.0,34,SQ7YQ0,Cluster 1,0.03329969727547931,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_124,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,124,you okay here's how it's gonna work right at the end of a day you say i'm giving you towards seventy five thousand dollars and ten thousand dollars for six months that's,990.94305,1003.5897,0.0,0.03125,0.03125,12.646650000000022,0.2619047619047619,32,SQ7YQ0,Cluster 1,0.03128153380423814,0.6309523809523809,0.03125,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_124,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,124,yeah,998.7817,999.0206,1.0,0.0,0.0,0.2388999999999441,0.0,1,SQ7YQ0,Cluster 1,0.0,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_125,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,125,right,1003.7199,1004.2199,0.0,0.0,0.0,0.5,0.2857142857142857,1,SQ7YQ0,Cluster 1,0.0,0.6428571428571428,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_126,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,126,pink for everything and you're be like wow yay that's that's amazing and i'm gonna keep my job and you're gonna join the university and yeah you're gonna you're gonna,1004.4471,1018.36,0.0,0.0333333333333333,0.0333333333333333,13.912900000000036,0.2,30,SQ7YQ0,Cluster 1,0.029263370332996974,0.6,0.0333333333333333,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_126,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,126,right already part of the,1005.79083,1018.81995,0.0,1.0,1.0,13.02911999999992,0.2857142857142857,5,SQ7YQ0,Cluster 1,0.004036326942482341,0.6428571428571428,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_126,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,126,gonna stay in the university,1005.88434,1019.1,0.0,0.8,1.0,13.21566000000007,0.0,5,SQ7YQ0,Cluster 1,0.004036326942482341,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_126,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,126,i'm,1018.1,1018.25995,1.0,0.0,0.0,0.1599499999999807,0.0,1,SQ7YQ0,Cluster 1,0.0,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_127,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,127,university what so the benefit is that i keep my job i,1018.81995,1028.0247,0.0,0.0833333333333333,0.0833333333333333,9.20474999999999,0.0,12,SQ7YQ0,Cluster 1,0.011099899091826437,0.5,0.0833333333333333,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_127,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,127,you're,1027.5599,1027.88,1.0,0.0,0.0,0.3201000000001386,0.0,1,SQ7YQ0,Cluster 1,0.0,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_127,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,127,so dramatic because you can totally for a year,1027.88,1029.88,0.0,0.7777777777777778,1.0,2.0,-0.2166666666666666,9,SQ7YQ0,Cluster 1,0.008072653884964682,0.3916666666666667,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_127,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,127,don't eat for a year and you keep your job,1028.0247,1029.8604,0.0,0.6,1.0,1.835700000000088,0.0,10,SQ7YQ0,Cluster 1,0.009081735620585268,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_128,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,128,you could just like pay with your own money okay you don't have zero dollars in your wallet i don't even,1030.04,1040.4338,0.0,0.0,0.0,10.393800000000056,0.55,21,SQ7YQ0,Cluster 1,0.020181634712411706,0.775,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_128,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,128,i'm,1037.057,1037.557,1.0,0.0,0.0,0.5,0.0,1,SQ7YQ0,Cluster 1,0.0,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_128,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,128,you could donate me twenty thousand dollars from,1040.1633,1041.7563,0.0,0.625,1.0,1.5930000000000746,0.0,8,SQ7YQ0,Cluster 1,0.007063572149344097,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_128,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,128,have that money i'm just a provost,1040.4338,1042.0303,0.0,0.5714285714285714,1.0,1.596499999999878,0.0,7,SQ7YQ0,Cluster 1,0.006054490413723511,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_129,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,129,your big you,1041.7563,1045.8981,0.0,0.0,0.0,4.141800000000103,0.0,3,SQ7YQ0,Cluster 1,0.00201816347124117,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_129,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,129,income you're pro to a make,1042.075,1046.2963,0.0,0.6666666666666666,1.0,4.221299999999928,0.0,6,SQ7YQ0,Cluster 1,0.005045408678102926,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_129,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,129,they're don't gonna pay me this much i'm just,1042.2698,1046.9124,0.0,0.3333333333333333,1.0,4.642599999999902,0.2,9,SQ7YQ0,Cluster 1,0.008072653884964682,0.6,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_130,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,130,part know education higher education they don't even paying me that much,1046.9124,1050.8998,0.0,0.0,0.0,3.987399999999979,0.225,12,SQ7YQ0,Cluster 1,0.011099899091826437,0.6125,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_130,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,130,what is a provost,1047.0132,1047.8097,0.0,0.5,1.0,0.7964999999999236,0.0,4,SQ7YQ0,Cluster 1,0.0030272452068617556,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_130,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,130,of you,1047.0718,1047.7896,0.0,1.0,1.0,0.7178000000001248,0.0,2,SQ7YQ0,Cluster 1,0.0010090817356205853,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_131,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,131,yeah at the top tier our global university i think you,1054.1986,1056.669,0.0,0.0909090909090909,0.0909090909090909,2.4704000000001543,0.25,11,SQ7YQ0,Cluster 1,0.010090817356205853,0.625,0.0909090909090909,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_131,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,131,that's,1056.4025,1056.6417,1.0,0.0,0.0,0.2391999999999825,0.0,1,SQ7YQ0,Cluster 1,0.0,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_131,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,131,like probably,1056.6417,1057.2797,0.0,1.0,1.0,0.6380000000001473,0.0,2,SQ7YQ0,Cluster 1,0.0010090817356205853,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_131,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,131,make bread,1056.669,1056.9877,0.0,0.5,1.0,0.3186999999998079,0.0,2,SQ7YQ0,Cluster 1,0.0010090817356205853,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_132,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,132,illegal you can sorry go find me,1057.2797,1062.7216,0.0,0.0,0.0,5.441900000000032,-0.5,7,SQ7YQ0,Cluster 1,0.006054490413723511,0.25,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_133,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,133,ping of it as like a gift that's,1062.8845,1067.1482,0.0,0.0,0.0,4.263700000000199,0.0,8,SQ7YQ0,Cluster 1,0.007063572149344097,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_133,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,133,but you can't even you,1066.9554,1068.3933,0.0,0.6,1.0,1.4378999999998996,0.0,5,SQ7YQ0,Cluster 1,0.004036326942482341,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_133,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,133,crazy oh my god,1067.2075,1068.326,0.0,0.75,1.0,1.11850000000004,-0.6,4,SQ7YQ0,Cluster 1,0.0030272452068617556,0.2,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_134,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,134,even do that because would just destroy own reputation just be like i'm going out both for six months go to maui and yeah that's so embarrassing,1068.3933,1078.3776,0.0,0.0,0.0,9.984300000000076,0.1999999999999999,27,SQ7YQ0,Cluster 1,0.02623612512613522,0.6,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_134,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,134,you your,1069.5916,1070.4703,0.0,0.5,1.0,0.8786999999999807,0.0,2,SQ7YQ0,Cluster 1,0.0010090817356205853,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_134,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,134,okay yeah,1070.2435,1078.2329,0.0,1.0,1.0,7.989399999999932,0.5,2,SQ7YQ0,Cluster 1,0.0010090817356205853,0.75,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_135,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,135,yeah i'm bo,1078.952,1079.9108,0.0,0.0,0.0,0.9588000000001102,0.0,3,SQ7YQ0,Cluster 1,0.00201816347124117,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_135,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,135,yeah and,1081.0038,1081.7996,0.0,0.0,1.0,0.7958000000000993,0.0,2,SQ7YQ0,Cluster 1,0.0010090817356205853,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_136,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,136,take a you worked for fourteen hours a day by yourself by your name buy your own choice yeah,1081.7996,1090.0931,0.0,0.0,0.0,8.293499999999995,0.6,19,SQ7YQ0,Cluster 1,0.018163471241170535,0.8,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_136,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,136,it's so embarrassing to go to maui,1082.084,1083.7628,0.0,0.7142857142857143,1.0,1.67879999999991,0.0,7,SQ7YQ0,Cluster 1,0.006054490413723511,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_136,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,136,vacation because you're so burnout out because,1082.4362,1083.7891,0.0,0.7142857142857143,1.0,1.3528999999998632,0.0,7,SQ7YQ0,Cluster 1,0.006054490413723511,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_137,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,137,oh yeah okay,1090.3982,1091.2776,0.0,0.0,0.0,0.879399999999805,0.5,3,SQ7YQ0,Cluster 1,0.00201816347124117,0.75,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_138,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,138,yeah i used,1091.5267,1096.0665,0.0,0.0,0.0,4.539800000000014,0.0,3,SQ7YQ0,Cluster 1,0.00201816347124117,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_138,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,138,that's right yeah mental health is stupid yeah yeah men needs to go,1091.9972,1097.6082,0.0,0.4615384615384615,1.0,5.610999999999876,-0.2047619047619047,13,SQ7YQ0,Cluster 1,0.012108980827447022,0.39761904761904765,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_138,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,138,know it's so stupid man to go to war what happened,1092.0046,1098.0001,0.0,0.3636363636363636,1.0,5.995499999999993,-0.7999999999999999,11,SQ7YQ0,Cluster 1,0.010090817356205853,0.10000000000000003,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_139,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,139,to war what are they doing now twelve months i can't believe the provost of the university is telling me this this is you're getting fired,1097.6082,1106.3219,0.0,0.0,0.0,8.713700000000017,0.0,26,SQ7YQ0,Cluster 1,0.025227043390514632,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_139,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,139,report me,1104.6089,1105.2483,0.0,0.5,1.0,0.6394000000000233,0.0,2,SQ7YQ0,Cluster 1,0.0010090817356205853,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_139,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,139,insane,1104.9628,1105.2026,0.0,1.0,1.0,0.2398000000000593,-1.0,1,SQ7YQ0,Cluster 1,0.0,0.0,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_140,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,140,you can't do that,1106.927,1108.2059,0.0,0.0,0.0,1.2789000000000217,0.0,4,SQ7YQ0,Cluster 1,0.0030272452068617556,0.5,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_B_B_141,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,B,B,141,i will i would let's see scientists this quite sad was told that,1109.2938,1114.7153,0.0,0.0,0.0,5.421500000000151,-0.5,13,SQ7YQ0,Cluster 1,0.012108980827447022,0.25,0.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_A_141,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,Both,A,141,oh my gosh if they ban me,1114.2811,1117.9906,0.0,0.5714285714285714,1.0,3.709500000000162,0.0,7,SQ7YQ0,Cluster 1,0.006054490413723511,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_Both_B_141,20240522_1325_S3WBLMSQ7YQ0,1716394431006-ec9a026b-b651-40ab-8a91-34d0df726c00-cam-audio-1716394432006,Both,B,141,men needs to go to or,1114.7153,1118.2234,0.0,0.5,1.0,3.508100000000013,0.0,6,SQ7YQ0,Cluster 1,0.005045408678102926,0.5,1.0,3,Stage 4
20240522_1325_S3WBLMSQ7YQ0_A_A_142,20240522_1325_S3WBLMSQ7YQ0,1716394431006-0f0c9442-01e7-46e6-8b2d-a63c3e686bd3-cam-audio-1716394435411,A,A,142,from this study it's gonna be all your fault okay,1118.8472,1121.9592,0.0,0.0,0.0,3.11200000000008,0.5,10,SQ7YQ0,Cluster 1,0.009081735620585268,0.75,0.0,3,Stage 4
